timestamp,route_id,ticket_revenue,state_subsidy,crew_wages,fuel_costs,loan_payment,compliance_status
2025-01-01T22:15:00,NEC-Acela,81932.04,45168.9,85537.8,31022.63,5000.0,WARNING_HIGH_OT
2025-01-01T22:30:00,Commuter-Metra,98522.07,43193.41,105023.36,36219.98,5000.0,OK
2025-01-01T22:45:00,Commuter-Metra,86438.48,34986.57,107798.26,31942.55,5000.0,OK
2025-01-01T23:00:00,State-PacificSurfliner,89562.08,39814.94,91256.36,37175.53,5000.0,OK
2025-01-01T23:15:00,Commuter-Metra,114913.99,32249.73,104250.42,33942.85,5000.0,OK
2025-01-01T23:30:00,Commuter-Metra,90617.54,49327.4,95589.92,35537.78,5000.0,WARNING_HIGH_OT
2025-01-01T23:45:00,NEC-Acela,112348.34,47945.54,81158.83,26998.22,5000.0,WARNING_HIGH_OT
2025-01-02T00:00:00,NEC-Acela,104252.12,33228.52,105267.39,32843.1,5000.0,OK
2025-01-02T00:15:00,LongDistance-Empire,111831.96,59295.02,83058.2,35981.17,5000.0,WARNING_HIGH_OT
2025-01-02T00:30:00,Commuter-Metra,116735.74,45045.01,102937.15,34207.62,5000.0,OK
2025-01-02T00:45:00,NEC-Regional,88162.93,50188.67,109499.65,31916.47,5000.0,OK
2025-01-02T01:00:00,LongDistance-Empire,83689.16,45063.96,100632.36,32566.12,5000.0,WARNING_HIGH_OT
2025-01-02T01:15:00,State-PacificSurfliner,92296.14,50505.57,100475.13,38248.01,5000.0,OK
2025-01-02T01:30:00,NEC-Acela,89776.5,39452.77,93996.79,27576.94,5000.0,WARNING_HIGH_OT
2025-01-02T01:45:00,LongDistance-Empire,113821.51,55588.02,86842.58,39727.73,5000.0,WARNING_HIGH_OT
2025-01-02T02:00:00,NEC-Acela,102110.17,35255.0,97951.55,27490.14,5000.0,OK
2025-01-02T02:15:00,NEC-Acela,111891.29,52393.45,104940.69,29232.13,5000.0,WARNING_HIGH_OT
2025-01-02T02:30:00,LongDistance-Empire,87090.72,36649.46,87766.17,25275.5,5000.0,WARNING_HIGH_OT
2025-01-02T02:45:00,NEC-Acela,118156.33,35442.26,97587.98,34272.93,5000.0,WARNING_HIGH_OT
2025-01-02T03:00:00,NEC-Regional,119235.46,48445.46,92194.46,39427.76,5000.0,WARNING_HIGH_OT
2025-01-02T03:15:00,NEC-Regional,81401.54,50591.7,86541.23,31517.35,5000.0,WARNING_HIGH_OT
2025-01-02T03:30:00,NEC-Regional,84540.34,57431.6,106672.9,33372.27,5000.0,WARNING_HIGH_OT
2025-01-02T03:45:00,NEC-Acela,104868.72,44552.36,97731.12,28987.26,5000.0,OK
2025-01-02T04:00:00,State-PacificSurfliner,112442.15,34159.51,104672.92,33545.35,5000.0,OK
2025-01-02T04:15:00,NEC-Regional,83477.08,37277.7,91119.87,28178.78,5000.0,WARNING_HIGH_OT
2025-01-02T04:30:00,State-PacificSurfliner,108928.12,43805.92,86173.5,37487.83,5000.0,WARNING_HIGH_OT
2025-01-02T04:45:00,State-PacificSurfliner,87043.48,35289.7,88481.27,38097.79,5000.0,WARNING_HIGH_OT
2025-01-02T05:00:00,NEC-Acela,89769.68,33394.26,106329.97,39700.75,5000.0,WARNING_HIGH_OT
2025-01-02T05:15:00,State-PacificSurfliner,81246.31,31904.78,84453.65,25897.53,5000.0,WARNING_HIGH_OT
2025-01-02T05:30:00,NEC-Acela,98978.7,47646.28,93124.15,26352.19,5000.0,WARNING_HIGH_OT
2025-01-02T05:45:00,State-PacificSurfliner,80880.49,58072.81,83180.23,35776.08,5000.0,WARNING_HIGH_OT
2025-01-02T06:00:00,NEC-Regional,85243.64,30616.1,83056.73,28312.08,5000.0,OK
2025-01-02T06:15:00,NEC-Acela,87658.81,48686.53,82762.58,34924.53,5000.0,WARNING_HIGH_OT
2025-01-02T06:30:00,NEC-Acela,94855.93,58619.88,86130.44,32109.13,5000.0,WARNING_HIGH_OT
2025-01-02T06:45:00,NEC-Regional,84089.26,49753.22,86330.56,25957.77,5000.0,WARNING_HIGH_OT
2025-01-02T07:00:00,LongDistance-Empire,117112.03,57814.3,94565.77,29436.2,5000.0,WARNING_HIGH_OT
2025-01-02T07:15:00,NEC-Regional,96820.47,39616.73,109139.58,26613.33,5000.0,WARNING_HIGH_OT
2025-01-02T07:30:00,LongDistance-Empire,106203.15,55640.56,93952.53,29491.33,5000.0,WARNING_HIGH_OT
2025-01-02T07:45:00,Commuter-Metra,99105.74,49784.69,80764.41,29921.78,5000.0,OK
2025-01-02T08:00:00,NEC-Regional,109320.08,35030.66,100194.41,26625.79,5000.0,WARNING_HIGH_OT
2025-01-02T08:15:00,NEC-Acela,115351.8,33301.88,93564.09,28735.23,5000.0,WARNING_HIGH_OT
2025-01-02T08:30:00,NEC-Regional,97617.33,36078.83,81386.46,39733.51,5000.0,WARNING_HIGH_OT
2025-01-02T08:45:00,State-PacificSurfliner,112692.55,39418.28,84517.56,27039.55,5000.0,WARNING_HIGH_OT
2025-01-02T09:00:00,NEC-Acela,112616.07,44659.82,101887.0,37111.11,5000.0,OK
2025-01-02T09:15:00,NEC-Regional,84853.01,37353.22,85988.92,35899.02,5000.0,WARNING_HIGH_OT
2025-01-02T09:30:00,LongDistance-Empire,117282.95,40676.06,84839.89,26330.44,5000.0,WARNING_HIGH_OT
2025-01-02T09:45:00,Commuter-Metra,109512.95,49846.62,84197.32,28706.68,5000.0,WARNING_HIGH_OT
2025-01-02T10:00:00,NEC-Acela,93323.48,46384.28,91712.94,36958.17,5000.0,WARNING_HIGH_OT
2025-01-02T10:15:00,LongDistance-Empire,81997.85,51616.06,95650.37,37948.22,5000.0,WARNING_HIGH_OT
2025-01-02T10:30:00,NEC-Regional,92647.19,50953.84,82676.92,37029.65,5000.0,OK
2025-01-02T10:45:00,State-PacificSurfliner,81976.3,42797.09,92827.7,27329.21,5000.0,WARNING_HIGH_OT
2025-01-02T11:00:00,NEC-Acela,95855.14,56601.54,108883.19,25069.27,5000.0,WARNING_HIGH_OT
2025-01-02T11:15:00,NEC-Acela,111588.16,58552.08,108719.53,30863.89,5000.0,WARNING_HIGH_OT
2025-01-02T11:30:00,NEC-Acela,96406.19,58577.03,88713.23,34084.43,5000.0,WARNING_HIGH_OT
2025-01-02T11:45:00,LongDistance-Empire,87164.35,33639.75,80862.99,25667.93,5000.0,OK
2025-01-02T12:00:00,NEC-Regional,100646.69,46461.82,106916.64,38885.72,5000.0,WARNING_HIGH_OT
2025-01-02T12:15:00,State-PacificSurfliner,119418.27,42101.49,85977.28,29442.46,5000.0,WARNING_HIGH_OT
2025-01-02T12:30:00,LongDistance-Empire,111024.0,45745.88,104457.89,34259.16,5000.0,WARNING_HIGH_OT
2025-01-02T12:45:00,State-PacificSurfliner,91312.1,42606.75,84292.3,36658.02,5000.0,WARNING_HIGH_OT
2025-01-02T13:00:00,LongDistance-Empire,83245.13,30951.07,102453.59,32648.34,5000.0,WARNING_HIGH_OT
2025-01-02T13:15:00,LongDistance-Empire,90362.12,54544.59,94832.27,32018.63,5000.0,WARNING_HIGH_OT
2025-01-02T13:30:00,NEC-Acela,115272.49,34809.58,101702.11,39799.66,5000.0,WARNING_HIGH_OT
2025-01-02T13:45:00,Commuter-Metra,105583.27,36518.92,97740.43,37189.42,5000.0,OK
2025-01-02T14:00:00,Commuter-Metra,112024.46,51174.75,107839.13,27400.85,5000.0,WARNING_HIGH_OT
2025-01-02T14:15:00,State-PacificSurfliner,117020.16,52803.12,94019.92,31610.51,5000.0,WARNING_HIGH_OT
2025-01-02T14:30:00,NEC-Regional,106282.22,48891.91,88951.94,39418.21,5000.0,WARNING_HIGH_OT
2025-01-02T14:45:00,Commuter-Metra,119180.16,34480.94,89609.9,25250.96,5000.0,OK
2025-01-02T15:00:00,NEC-Acela,111389.86,38075.87,92043.01,34457.25,5000.0,WARNING_HIGH_OT
2025-01-02T15:15:00,State-PacificSurfliner,90570.66,45955.34,108353.29,29774.16,5000.0,WARNING_HIGH_OT
2025-01-02T15:30:00,NEC-Regional,111870.27,40423.67,89061.68,27223.22,5000.0,OK
2025-01-02T15:45:00,NEC-Regional,110895.51,31517.51,93808.93,25296.16,5000.0,WARNING_HIGH_OT
2025-01-02T16:00:00,NEC-Acela,96385.41,56398.46,90937.43,37748.21,5000.0,WARNING_HIGH_OT
2025-01-02T16:15:00,LongDistance-Empire,111081.18,47782.78,82540.46,39539.45,5000.0,WARNING_HIGH_OT
2025-01-02T16:30:00,LongDistance-Empire,105917.73,36822.14,86267.03,32993.43,5000.0,WARNING_HIGH_OT
2025-01-02T16:45:00,NEC-Acela,100982.35,56417.73,99047.02,33337.15,5000.0,WARNING_HIGH_OT
2025-01-02T17:00:00,LongDistance-Empire,105328.4,36514.22,82475.05,35472.43,5000.0,WARNING_HIGH_OT
2025-01-02T17:15:00,NEC-Acela,106446.96,33979.3,85542.05,33318.32,5000.0,OK
2025-01-02T17:30:00,NEC-Acela,109476.4,48694.56,92365.43,34703.7,5000.0,WARNING_HIGH_OT
2025-01-02T17:45:00,NEC-Regional,111018.06,35509.06,85737.67,34136.64,5000.0,WARNING_HIGH_OT
2025-01-02T18:00:00,Commuter-Metra,82437.34,45935.01,80647.61,31675.4,5000.0,WARNING_HIGH_OT
2025-01-02T18:15:00,LongDistance-Empire,91380.46,39674.33,105511.92,34626.33,5000.0,OK
2025-01-02T18:30:00,Commuter-Metra,100613.12,43830.46,101817.6,34647.29,5000.0,WARNING_HIGH_OT
2025-01-02T18:45:00,NEC-Regional,109680.25,44804.92,90765.58,26832.48,5000.0,WARNING_HIGH_OT
2025-01-02T19:00:00,LongDistance-Empire,83936.13,56418.57,101859.5,28761.67,5000.0,WARNING_HIGH_OT
2025-01-02T19:15:00,LongDistance-Empire,91051.3,59088.37,87084.94,31168.45,5000.0,WARNING_HIGH_OT
2025-01-02T19:30:00,State-PacificSurfliner,99739.29,48664.79,84195.56,33481.35,5000.0,WARNING_HIGH_OT
2025-01-02T19:45:00,NEC-Acela,107632.58,55278.7,103858.55,33812.2,5000.0,WARNING_HIGH_OT
2025-01-02T20:00:00,State-PacificSurfliner,85557.22,55727.0,99288.72,33532.68,5000.0,WARNING_HIGH_OT
2025-01-02T20:15:00,Commuter-Metra,91963.1,44022.35,101692.01,29596.71,5000.0,WARNING_HIGH_OT
2025-01-02T20:30:00,NEC-Regional,105090.61,46296.8,80199.34,27575.8,5000.0,OK
2025-01-02T20:45:00,LongDistance-Empire,101713.54,51053.91,85299.32,32501.95,5000.0,WARNING_HIGH_OT
2025-01-02T21:00:00,State-PacificSurfliner,118593.44,50292.77,91464.76,36449.86,5000.0,WARNING_HIGH_OT
2025-01-02T21:15:00,Commuter-Metra,96604.45,53337.28,87029.42,34034.54,5000.0,WARNING_HIGH_OT
2025-01-02T21:30:00,LongDistance-Empire,92269.02,34497.02,95941.46,32311.03,5000.0,OK
2025-01-02T21:45:00,NEC-Regional,111351.44,50418.31,103056.72,39699.91,5000.0,WARNING_HIGH_OT
2025-01-02T22:00:00,LongDistance-Empire,107475.2,52879.43,88533.83,35219.64,5000.0,OK
2025-01-02T22:15:00,NEC-Regional,113399.37,54217.94,103317.6,25876.83,5000.0,WARNING_HIGH_OT
2025-01-02T22:30:00,Commuter-Metra,91109.02,55376.2,104189.5,29972.57,5000.0,OK
2025-01-02T22:45:00,NEC-Acela,87805.75,38952.9,84651.37,39715.73,5000.0,WARNING_HIGH_OT
2025-01-02T23:00:00,NEC-Acela,98616.99,48018.33,86030.43,35791.17,5000.0,WARNING_HIGH_OT
2025-01-02T23:15:00,NEC-Acela,80375.92,59267.69,91737.14,34141.99,5000.0,WARNING_HIGH_OT
2025-01-02T23:30:00,Commuter-Metra,92706.78,33339.03,89160.56,26845.67,5000.0,OK
2025-01-02T23:45:00,LongDistance-Empire,119990.01,32521.06,83095.48,31204.14,5000.0,WARNING_HIGH_OT
2025-01-03T00:00:00,State-PacificSurfliner,115853.48,31679.91,89501.3,26093.38,5000.0,OK
2025-01-03T00:15:00,Commuter-Metra,97177.92,57953.75,84509.6,37665.57,5000.0,WARNING_HIGH_OT
2025-01-03T00:30:00,LongDistance-Empire,119389.3,31006.57,93042.6,33884.7,5000.0,OK
2025-01-03T00:45:00,NEC-Regional,106730.26,40382.16,92118.74,39266.29,5000.0,WARNING_HIGH_OT
2025-01-03T01:00:00,NEC-Regional,90911.3,50553.02,92115.64,38586.45,5000.0,WARNING_HIGH_OT
2025-01-03T01:15:00,NEC-Acela,105465.24,30738.67,86237.38,35552.81,5000.0,WARNING_HIGH_OT
2025-01-03T01:30:00,NEC-Regional,117032.25,37535.94,83170.14,39410.46,5000.0,WARNING_HIGH_OT
2025-01-03T01:45:00,NEC-Regional,104005.61,41222.55,91476.05,27306.51,5000.0,OK
2025-01-03T02:00:00,Commuter-Metra,112023.91,38869.01,103795.1,25640.7,5000.0,WARNING_HIGH_OT
2025-01-03T02:15:00,NEC-Regional,113236.34,37649.68,83445.48,30972.78,5000.0,WARNING_HIGH_OT
2025-01-03T02:30:00,NEC-Acela,95461.23,54162.01,97959.9,32229.1,5000.0,WARNING_HIGH_OT
2025-01-03T02:45:00,LongDistance-Empire,99619.87,39168.8,101501.74,31783.24,5000.0,WARNING_HIGH_OT
2025-01-03T03:00:00,NEC-Acela,89151.02,54861.25,89426.94,39419.6,5000.0,WARNING_HIGH_OT
2025-01-03T03:15:00,NEC-Acela,108539.25,32554.66,99212.11,26829.79,5000.0,OK
2025-01-03T03:30:00,LongDistance-Empire,113259.7,47321.95,88752.57,31707.17,5000.0,OK
2025-01-03T03:45:00,Commuter-Metra,103190.95,36572.79,92371.9,27381.54,5000.0,OK
2025-01-03T04:00:00,Commuter-Metra,103885.61,51687.78,87149.36,37501.7,5000.0,OK
2025-01-03T04:15:00,State-PacificSurfliner,83085.79,57940.14,105984.23,38981.97,5000.0,OK
2025-01-03T04:30:00,LongDistance-Empire,100010.68,41842.18,103164.15,26467.59,5000.0,WARNING_HIGH_OT
2025-01-03T04:45:00,NEC-Acela,116093.1,49888.63,104617.69,34653.85,5000.0,OK
2025-01-03T05:00:00,NEC-Acela,83410.87,40920.66,82343.45,35229.25,5000.0,OK
2025-01-03T05:15:00,State-PacificSurfliner,104908.79,47885.81,89596.1,37541.99,5000.0,OK
2025-01-03T05:30:00,Commuter-Metra,95699.16,57873.83,93483.18,39961.22,5000.0,WARNING_HIGH_OT
2025-01-03T05:45:00,State-PacificSurfliner,119107.0,44506.01,95887.72,39454.09,5000.0,OK
2025-01-03T06:00:00,NEC-Regional,113836.28,59323.29,102923.86,39268.73,5000.0,OK
2025-01-03T06:15:00,LongDistance-Empire,89111.26,55692.7,88043.85,35284.72,5000.0,WARNING_HIGH_OT
2025-01-03T06:30:00,Commuter-Metra,111101.35,37387.68,95674.39,35455.24,5000.0,OK
2025-01-03T06:45:00,NEC-Acela,111932.49,48362.94,95595.7,25692.28,5000.0,OK
2025-01-03T07:00:00,Commuter-Metra,99595.25,42394.96,108047.75,36452.27,5000.0,OK
2025-01-03T07:15:00,LongDistance-Empire,105699.4,53734.05,85727.74,26801.55,5000.0,OK
2025-01-03T07:30:00,State-PacificSurfliner,117707.09,52282.3,90198.89,33090.01,5000.0,WARNING_HIGH_OT
2025-01-03T07:45:00,LongDistance-Empire,111173.85,37725.66,84770.39,25036.46,5000.0,OK
2025-01-03T08:00:00,Commuter-Metra,100571.11,53884.31,85839.4,26245.25,5000.0,WARNING_HIGH_OT
2025-01-03T08:15:00,LongDistance-Empire,81687.9,44838.03,95734.75,27145.02,5000.0,WARNING_HIGH_OT
2025-01-03T08:30:00,State-PacificSurfliner,82744.34,40386.86,82878.67,36648.33,5000.0,OK
2025-01-03T08:45:00,NEC-Acela,114208.44,36246.74,95347.28,36503.97,5000.0,WARNING_HIGH_OT
2025-01-03T09:00:00,LongDistance-Empire,112106.58,50375.89,86944.35,32778.03,5000.0,WARNING_HIGH_OT
2025-01-03T09:15:00,Commuter-Metra,107315.67,33219.6,95584.52,34751.56,5000.0,WARNING_HIGH_OT
2025-01-03T09:30:00,State-PacificSurfliner,104683.73,39432.15,104484.08,34056.85,5000.0,WARNING_HIGH_OT
2025-01-03T09:45:00,NEC-Acela,111336.74,37643.3,96051.03,39276.47,5000.0,WARNING_HIGH_OT
2025-01-03T10:00:00,State-PacificSurfliner,86917.87,46516.35,92631.05,35693.65,5000.0,WARNING_HIGH_OT
2025-01-03T10:15:00,Commuter-Metra,116040.14,44388.91,89776.04,30456.96,5000.0,WARNING_HIGH_OT
2025-01-03T10:30:00,Commuter-Metra,118845.17,54798.66,91750.46,37357.86,5000.0,WARNING_HIGH_OT
2025-01-03T10:45:00,State-PacificSurfliner,87448.16,40704.79,89432.62,32638.66,5000.0,WARNING_HIGH_OT
2025-01-03T11:00:00,State-PacificSurfliner,110276.48,31284.37,109273.08,39113.32,5000.0,WARNING_HIGH_OT
2025-01-03T11:15:00,Commuter-Metra,118243.25,59752.2,97822.78,37939.12,5000.0,WARNING_HIGH_OT
2025-01-03T11:30:00,NEC-Acela,105941.07,39885.06,89193.61,25151.1,5000.0,WARNING_HIGH_OT
2025-01-03T11:45:00,Commuter-Metra,95177.68,56058.0,98396.26,36176.86,5000.0,WARNING_HIGH_OT
2025-01-03T12:00:00,State-PacificSurfliner,81099.07,37031.15,81183.46,25474.47,5000.0,OK
2025-01-03T12:15:00,NEC-Regional,96084.82,50805.84,92789.58,27303.54,5000.0,WARNING_HIGH_OT
2025-01-03T12:30:00,Commuter-Metra,119622.06,56054.38,86032.79,32834.22,5000.0,WARNING_HIGH_OT
2025-01-03T12:45:00,State-PacificSurfliner,84738.23,31769.0,81645.71,36769.15,5000.0,WARNING_HIGH_OT
2025-01-03T13:00:00,NEC-Regional,109502.65,40161.42,92503.46,35958.17,5000.0,WARNING_HIGH_OT
2025-01-03T13:15:00,LongDistance-Empire,101502.15,53961.15,83591.13,35925.06,5000.0,OK
2025-01-03T13:30:00,Commuter-Metra,90349.04,33924.06,93975.83,34234.03,5000.0,WARNING_HIGH_OT
2025-01-03T13:45:00,NEC-Acela,115549.33,57531.31,92001.48,39552.34,5000.0,OK
2025-01-03T14:00:00,State-PacificSurfliner,104088.94,35225.02,108532.81,26114.9,5000.0,WARNING_HIGH_OT
2025-01-03T14:15:00,LongDistance-Empire,90210.61,37682.6,92435.55,35946.02,5000.0,WARNING_HIGH_OT
2025-01-03T14:30:00,NEC-Regional,101773.12,32887.93,88292.17,35627.0,5000.0,WARNING_HIGH_OT
2025-01-03T14:45:00,Commuter-Metra,97161.9,33841.64,85401.47,28227.59,5000.0,OK
2025-01-03T15:00:00,NEC-Regional,94426.36,58670.06,96095.45,31883.85,5000.0,WARNING_HIGH_OT
2025-01-03T15:15:00,NEC-Acela,117122.18,34318.07,103163.74,38244.72,5000.0,WARNING_HIGH_OT
2025-01-03T15:30:00,NEC-Acela,113439.13,31641.98,108891.76,29655.63,5000.0,WARNING_HIGH_OT
2025-01-03T15:45:00,NEC-Regional,107069.2,32861.87,89244.91,28376.9,5000.0,WARNING_HIGH_OT
2025-01-03T16:00:00,NEC-Acela,109231.56,39647.13,85141.19,27030.32,5000.0,WARNING_HIGH_OT
2025-01-03T16:15:00,NEC-Acela,86569.5,39043.44,101435.6,35239.36,5000.0,OK
2025-01-03T16:30:00,State-PacificSurfliner,81567.87,30122.13,87226.6,33612.25,5000.0,OK
2025-01-03T16:45:00,Commuter-Metra,119900.32,36433.08,81431.93,27302.35,5000.0,WARNING_HIGH_OT
2025-01-03T17:00:00,NEC-Acela,115136.32,32683.43,106637.3,39720.18,5000.0,OK
2025-01-03T17:15:00,Commuter-Metra,81852.65,35416.55,80312.99,31874.93,5000.0,WARNING_HIGH_OT
2025-01-03T17:30:00,NEC-Regional,88343.4,34739.32,90765.06,25465.68,5000.0,WARNING_HIGH_OT
2025-01-03T17:45:00,Commuter-Metra,84745.57,45611.81,88562.56,25594.31,5000.0,WARNING_HIGH_OT
2025-01-03T18:00:00,State-PacificSurfliner,91866.04,57196.29,103723.93,33992.65,5000.0,WARNING_HIGH_OT
2025-01-03T18:15:00,NEC-Acela,113360.73,45299.45,106948.6,28647.46,5000.0,WARNING_HIGH_OT
2025-01-03T18:30:00,NEC-Regional,86833.79,57518.19,107116.75,26709.58,5000.0,OK
2025-01-03T18:45:00,State-PacificSurfliner,81581.39,45526.9,99117.71,25809.45,5000.0,WARNING_HIGH_OT
2025-01-03T19:00:00,NEC-Regional,114415.91,51084.97,92600.16,35744.04,5000.0,WARNING_HIGH_OT
2025-01-03T19:15:00,State-PacificSurfliner,100744.47,32565.63,97807.85,30727.25,5000.0,OK
2025-01-03T19:30:00,LongDistance-Empire,93735.17,57587.43,84204.01,30206.57,5000.0,WARNING_HIGH_OT
2025-01-03T19:45:00,NEC-Regional,82501.53,47134.95,93642.09,30555.05,5000.0,WARNING_HIGH_OT
2025-01-03T20:00:00,LongDistance-Empire,90683.46,38238.26,99901.57,33740.47,5000.0,WARNING_HIGH_OT
2025-01-03T20:15:00,NEC-Acela,103051.85,46811.38,102065.66,28189.47,5000.0,OK
2025-01-03T20:30:00,Commuter-Metra,119090.1,56808.58,89939.81,27340.62,5000.0,OK
2025-01-03T20:45:00,LongDistance-Empire,86026.11,54198.23,100563.09,30317.63,5000.0,WARNING_HIGH_OT
