timestamp,route_id,ticket_revenue,state_subsidy,crew_wages,fuel_costs,loan_payment,compliance_status
2025-01-01T17:30:00,State-PacificSurfliner,188231.95,53328.81,47044.34,13346.23,5000.0,OK
2025-01-01T17:45:00,Commuter-Metra,151755.11,44433.17,48798.56,13489.77,5000.0,OK
2025-01-01T18:00:00,Commuter-Metra,159743.44,43412.2,45226.17,17410.46,5000.0,OK
2025-01-01T18:15:00,State-PacificSurfliner,154675.62,42889.7,35942.48,16889.67,5000.0,OK
2025-01-01T18:30:00,NEC-Regional,188335.87,39589.23,41525.93,14272.49,5000.0,OK
2025-01-01T18:45:00,LongDistance-Empire,179338.1,48530.98,35547.2,14785.85,5000.0,OK
2025-01-01T19:00:00,NEC-Acela,185233.95,57066.72,40794.15,15931.13,5000.0,OK
2025-01-01T19:15:00,State-PacificSurfliner,187258.61,45987.74,45918.47,17439.87,5000.0,OK
2025-01-01T19:30:00,NEC-Regional,180870.52,40477.94,39026.08,13187.81,5000.0,OK
2025-01-01T19:45:00,Commuter-Metra,146878.69,58380.32,40810.55,16321.36,5000.0,OK
2025-01-01T20:00:00,LongDistance-Empire,189698.2,51811.76,40804.59,16776.87,5000.0,OK
2025-01-01T20:15:00,NEC-Acela,183529.07,52641.49,39196.49,15430.1,5000.0,OK
2025-01-01T20:30:00,LongDistance-Empire,177765.07,50412.36,46176.13,15071.5,5000.0,OK
2025-01-01T20:45:00,State-PacificSurfliner,195832.0,34733.71,49123.93,17753.08,5000.0,OK
2025-01-01T21:00:00,State-PacificSurfliner,171571.25,54404.61,39038.22,15976.5,5000.0,OK
2025-01-01T21:15:00,NEC-Acela,145012.2,35615.24,36022.37,13391.98,5000.0,OK
2025-01-01T21:30:00,State-PacificSurfliner,148547.29,30176.86,44809.12,15169.48,5000.0,OK
2025-01-01T21:45:00,NEC-Acela,144666.62,53933.69,35995.67,16571.22,5000.0,OK
2025-01-01T22:00:00,NEC-Acela,141078.06,33455.56,41922.06,12934.9,5000.0,OK
2025-01-01T22:15:00,NEC-Acela,174454.29,38454.26,44051.16,14539.9,5000.0,OK
2025-01-01T22:30:00,LongDistance-Empire,167475.21,37120.1,43228.68,14831.42,5000.0,OK
2025-01-01T22:45:00,Commuter-Metra,177631.15,43479.7,40609.93,13289.31,5000.0,OK
2025-01-01T23:00:00,NEC-Regional,174895.78,31971.31,43784.57,12002.48,5000.0,OK
2025-01-01T23:15:00,State-PacificSurfliner,183708.27,45538.78,49187.74,13815.83,5000.0,OK
2025-01-01T23:30:00,NEC-Regional,198103.48,40306.71,48633.08,12723.05,5000.0,OK
2025-01-01T23:45:00,Commuter-Metra,197834.77,52331.54,43762.54,15314.71,5000.0,OK
2025-01-02T00:00:00,Commuter-Metra,159868.41,48673.43,46453.86,17177.54,5000.0,OK
2025-01-02T00:15:00,Commuter-Metra,172668.13,49451.69,35591.18,14972.38,5000.0,OK
2025-01-02T00:30:00,Commuter-Metra,182633.58,41854.97,37053.34,17509.95,5000.0,OK
2025-01-02T00:45:00,LongDistance-Empire,176107.65,47141.42,43947.05,16027.61,5000.0,OK
2025-01-02T01:00:00,NEC-Acela,171917.21,49950.45,42970.35,15729.69,5000.0,OK
2025-01-02T01:15:00,NEC-Acela,157172.54,57904.64,35071.13,17446.63,5000.0,OK
2025-01-02T01:30:00,NEC-Regional,170970.01,31353.6,43464.21,15403.44,5000.0,OK
2025-01-02T01:45:00,NEC-Acela,166433.41,35877.69,43403.62,12127.27,5000.0,OK
2025-01-02T02:00:00,Commuter-Metra,143934.0,47444.3,43642.45,14701.01,5000.0,OK
2025-01-02T02:15:00,LongDistance-Empire,155991.62,40147.04,48518.09,16150.19,5000.0,OK
2025-01-02T02:30:00,Commuter-Metra,161138.02,46125.69,41014.19,14501.26,5000.0,OK
2025-01-02T02:45:00,Commuter-Metra,140128.35,55856.58,46312.86,12857.65,5000.0,OK
2025-01-02T03:00:00,LongDistance-Empire,163815.93,59314.91,44478.05,16426.31,5000.0,OK
2025-01-02T03:15:00,State-PacificSurfliner,194396.47,56897.96,45237.84,14370.78,5000.0,OK
2025-01-02T03:30:00,NEC-Acela,188998.56,48430.65,48813.39,13105.14,5000.0,OK
2025-01-02T03:45:00,NEC-Acela,187292.72,56521.78,48631.12,12741.19,5000.0,OK
2025-01-02T04:00:00,LongDistance-Empire,147089.71,34819.59,41779.89,15974.53,5000.0,OK
2025-01-02T04:15:00,State-PacificSurfliner,145143.07,42101.42,39982.66,14766.34,5000.0,OK
2025-01-02T04:30:00,NEC-Acela,161274.63,32483.13,44659.09,15360.63,5000.0,OK
2025-01-02T04:45:00,NEC-Regional,183626.61,30947.39,46945.33,15330.46,5000.0,OK
2025-01-02T05:00:00,NEC-Regional,141013.72,34194.11,45607.27,17122.35,5000.0,OK
2025-01-02T05:15:00,Commuter-Metra,175331.77,41490.9,49510.84,16311.48,5000.0,OK
2025-01-02T05:30:00,NEC-Acela,168615.13,49907.53,35205.43,15137.93,5000.0,OK
2025-01-02T05:45:00,NEC-Acela,192451.21,47824.58,36565.01,13367.18,5000.0,OK
2025-01-02T06:00:00,State-PacificSurfliner,186621.52,57937.98,46042.27,15352.77,5000.0,OK
2025-01-02T06:15:00,NEC-Regional,193692.79,55467.01,41952.28,13448.67,5000.0,OK
2025-01-02T06:30:00,NEC-Acela,166654.43,32214.82,48221.97,15401.2,5000.0,OK
2025-01-02T06:45:00,Commuter-Metra,182925.94,41194.36,48066.77,15839.1,5000.0,OK
2025-01-02T07:00:00,NEC-Acela,193217.54,45869.77,40770.27,12135.35,5000.0,OK
2025-01-02T07:15:00,NEC-Regional,166440.33,33958.78,35771.87,13852.66,5000.0,OK
2025-01-02T07:30:00,Commuter-Metra,183805.07,30642.55,39007.82,15512.78,5000.0,OK
2025-01-02T07:45:00,NEC-Acela,149582.79,30719.21,43519.25,15389.73,5000.0,OK
2025-01-02T08:00:00,State-PacificSurfliner,157378.05,51258.39,40544.03,16162.63,5000.0,OK
2025-01-02T08:15:00,NEC-Acela,184750.79,40422.89,36496.43,13289.71,5000.0,OK
2025-01-02T08:30:00,State-PacificSurfliner,177667.39,35531.99,38876.56,13211.64,5000.0,OK
2025-01-02T08:45:00,State-PacificSurfliner,152173.89,43693.08,40648.15,15332.95,5000.0,OK
2025-01-02T09:00:00,Commuter-Metra,194238.42,55132.58,35026.57,16927.5,5000.0,OK
2025-01-02T09:15:00,NEC-Regional,144814.69,37562.54,42732.27,15540.11,5000.0,OK
2025-01-02T09:30:00,Commuter-Metra,175876.13,49330.54,45430.04,17061.01,5000.0,OK
2025-01-02T09:45:00,State-PacificSurfliner,152133.28,43109.0,38513.05,15327.34,5000.0,OK
2025-01-02T10:00:00,LongDistance-Empire,193759.37,50327.83,43819.03,13749.8,5000.0,OK
2025-01-02T10:15:00,NEC-Acela,165181.27,58601.55,49564.57,15983.31,5000.0,OK
2025-01-02T10:30:00,NEC-Acela,151214.71,52021.86,43855.48,12873.7,5000.0,OK
2025-01-02T10:45:00,Commuter-Metra,170607.1,36719.41,40033.2,17366.88,5000.0,OK
2025-01-02T11:00:00,NEC-Acela,172937.48,33770.17,44500.58,17980.08,5000.0,OK
2025-01-02T11:15:00,State-PacificSurfliner,184619.54,35084.85,45996.17,17421.83,5000.0,OK
2025-01-02T11:30:00,NEC-Regional,168488.56,34697.19,48410.43,13395.37,5000.0,OK
2025-01-02T11:45:00,NEC-Acela,190714.67,40847.96,49613.28,13185.68,5000.0,OK
2025-01-02T12:00:00,State-PacificSurfliner,184394.42,50087.91,37695.31,13931.6,5000.0,OK
2025-01-02T12:15:00,NEC-Acela,181727.65,47337.31,49030.92,14630.05,5000.0,OK
2025-01-02T12:30:00,Commuter-Metra,189120.66,37867.6,40913.18,13031.79,5000.0,OK
2025-01-02T12:45:00,NEC-Regional,186639.78,56368.98,35507.85,15930.61,5000.0,OK
2025-01-02T13:00:00,NEC-Acela,179447.2,53193.5,37326.87,12731.02,5000.0,OK
2025-01-02T13:15:00,NEC-Acela,170259.03,47475.4,48993.28,17406.61,5000.0,OK
2025-01-02T13:30:00,NEC-Regional,155771.21,42776.9,43464.51,14321.73,5000.0,OK
2025-01-02T13:45:00,NEC-Regional,146815.61,32102.97,48898.13,17475.82,5000.0,OK
2025-01-02T14:00:00,NEC-Regional,171212.85,46051.69,36051.76,15576.71,5000.0,OK
2025-01-02T14:15:00,NEC-Regional,155168.87,30199.93,47958.96,14835.24,5000.0,OK
2025-01-02T14:30:00,LongDistance-Empire,144870.16,30074.02,38403.34,14426.88,5000.0,OK
2025-01-02T14:45:00,NEC-Acela,152733.52,52995.81,39227.74,12226.27,5000.0,OK
2025-01-02T15:00:00,Commuter-Metra,173687.05,47829.46,44692.74,17744.43,5000.0,OK
2025-01-02T15:15:00,State-PacificSurfliner,159210.82,30468.56,41590.71,13713.12,5000.0,OK
2025-01-02T15:30:00,LongDistance-Empire,198356.29,30554.85,45543.0,12307.64,5000.0,OK
2025-01-02T15:45:00,NEC-Acela,175445.25,54305.41,48450.96,17691.29,5000.0,OK
2025-01-02T16:00:00,Commuter-Metra,178729.55,50830.73,42463.36,14153.25,5000.0,OK
2025-01-02T16:15:00,LongDistance-Empire,171954.04,43095.96,43849.85,15737.69,5000.0,OK
2025-01-02T16:30:00,Commuter-Metra,175589.68,31954.15,40689.07,13399.44,5000.0,OK
2025-01-02T16:45:00,NEC-Regional,140674.34,34295.61,45594.46,16350.52,5000.0,OK
2025-01-02T17:00:00,LongDistance-Empire,148110.25,51890.45,40312.11,13725.07,5000.0,OK
2025-01-02T17:15:00,State-PacificSurfliner,163513.35,47704.12,36582.3,15373.12,5000.0,OK
2025-01-02T17:30:00,LongDistance-Empire,186077.08,51966.23,43611.77,12667.89,5000.0,OK
2025-01-02T17:45:00,NEC-Regional,182979.63,43442.87,35787.02,13147.63,5000.0,OK
2025-01-02T18:00:00,LongDistance-Empire,153993.49,37744.23,48244.37,16818.62,5000.0,OK
2025-01-02T18:15:00,State-PacificSurfliner,195163.67,51077.51,39039.48,15857.29,5000.0,OK
2025-01-02T18:30:00,Commuter-Metra,185517.88,55377.11,49378.48,12150.66,5000.0,OK
2025-01-02T18:45:00,NEC-Regional,195250.28,58719.81,37061.45,17731.6,5000.0,OK
2025-01-02T19:00:00,LongDistance-Empire,162798.15,54784.6,41086.86,13658.42,5000.0,OK
2025-01-02T19:15:00,NEC-Regional,175943.92,44719.2,43632.57,12620.53,5000.0,OK
2025-01-02T19:30:00,LongDistance-Empire,178243.62,40125.62,41179.5,14170.24,5000.0,OK
2025-01-02T19:45:00,LongDistance-Empire,171965.68,42523.95,36546.8,16965.67,5000.0,OK
2025-01-02T20:00:00,State-PacificSurfliner,192082.59,36613.06,45510.87,16202.28,5000.0,OK
2025-01-02T20:15:00,NEC-Acela,199694.87,35558.12,37393.42,15064.81,5000.0,OK
2025-01-02T20:30:00,NEC-Acela,150205.9,32858.64,43024.46,13723.0,5000.0,OK
2025-01-02T20:45:00,Commuter-Metra,196285.82,52698.49,43996.94,13971.8,5000.0,OK
2025-01-02T21:00:00,NEC-Acela,168547.8,43112.38,40336.8,14642.87,5000.0,OK
2025-01-02T21:15:00,State-PacificSurfliner,148503.82,30320.59,45637.37,16323.67,5000.0,OK
2025-01-02T21:30:00,NEC-Acela,149077.16,54580.31,49059.62,12989.1,5000.0,OK
2025-01-02T21:45:00,Commuter-Metra,197724.56,40750.49,44392.55,14900.69,5000.0,OK
2025-01-02T22:00:00,NEC-Acela,177604.16,43856.71,36180.91,17706.53,5000.0,OK
2025-01-02T22:15:00,NEC-Regional,150749.51,58099.78,43306.75,13147.82,5000.0,OK
2025-01-02T22:30:00,LongDistance-Empire,171600.93,31837.35,36296.36,13059.73,5000.0,OK
2025-01-02T22:45:00,State-PacificSurfliner,160245.26,35718.46,47126.69,12291.65,5000.0,OK
2025-01-02T23:00:00,NEC-Regional,179441.27,54678.36,48464.33,14334.32,5000.0,OK
2025-01-02T23:15:00,NEC-Regional,198212.05,52710.6,41872.25,13271.9,5000.0,OK
2025-01-02T23:30:00,NEC-Regional,168668.34,43118.78,42525.7,16339.5,5000.0,OK
2025-01-02T23:45:00,NEC-Acela,162550.12,30432.86,48995.04,14638.89,5000.0,OK
2025-01-03T00:00:00,State-PacificSurfliner,144433.21,41471.55,37127.16,16225.57,5000.0,OK
2025-01-03T00:15:00,NEC-Acela,187583.45,45084.53,41119.06,14383.56,5000.0,OK
2025-01-03T00:30:00,NEC-Regional,166760.34,35731.14,47117.28,14416.3,5000.0,OK
2025-01-03T00:45:00,LongDistance-Empire,178246.15,41445.71,43359.16,16401.56,5000.0,OK
2025-01-03T01:00:00,LongDistance-Empire,168173.21,51780.12,42330.56,15501.67,5000.0,OK
2025-01-03T01:15:00,Commuter-Metra,147441.21,56705.56,40083.42,15916.71,5000.0,OK
2025-01-03T01:30:00,NEC-Regional,181959.25,44889.54,40364.92,12177.07,5000.0,OK
2025-01-03T01:45:00,Commuter-Metra,158065.14,56794.26,37842.97,15836.2,5000.0,OK
2025-01-03T02:00:00,NEC-Acela,197783.82,43574.34,46932.97,14078.33,5000.0,OK
2025-01-03T02:15:00,Commuter-Metra,155802.6,46080.72,48684.44,13885.19,5000.0,OK
2025-01-03T02:30:00,NEC-Regional,144692.39,55235.19,36847.51,15619.66,5000.0,OK
2025-01-03T02:45:00,NEC-Acela,192927.27,43973.52,40419.48,17837.63,5000.0,OK
2025-01-03T03:00:00,LongDistance-Empire,172582.59,48080.76,37303.31,12128.24,5000.0,OK
2025-01-03T03:15:00,State-PacificSurfliner,163449.47,46224.82,48276.34,16280.79,5000.0,OK
2025-01-03T03:30:00,LongDistance-Empire,198181.85,34176.05,37635.27,12465.58,5000.0,OK
2025-01-03T03:45:00,NEC-Regional,143722.4,35318.0,37178.04,12757.72,5000.0,OK
2025-01-03T04:00:00,NEC-Acela,174105.54,32782.39,44373.86,16042.6,5000.0,OK
2025-01-03T04:15:00,State-PacificSurfliner,143339.2,34281.29,39623.87,16664.91,5000.0,OK
2025-01-03T04:30:00,NEC-Acela,164730.34,38192.54,43422.17,15194.13,5000.0,OK
2025-01-03T04:45:00,LongDistance-Empire,183779.01,53006.6,36601.97,14104.53,5000.0,OK
2025-01-03T05:00:00,LongDistance-Empire,164239.16,52625.4,44920.92,17362.6,5000.0,OK
2025-01-03T05:15:00,State-PacificSurfliner,157040.14,38582.34,38598.69,13601.58,5000.0,OK
2025-01-03T05:30:00,Commuter-Metra,163771.89,32293.17,45309.18,13265.95,5000.0,OK
2025-01-03T05:45:00,Commuter-Metra,146998.78,58469.06,35083.54,16805.97,5000.0,OK
2025-01-03T06:00:00,NEC-Acela,149250.43,51804.43,45961.27,15445.87,5000.0,OK
2025-01-03T06:15:00,NEC-Regional,140955.0,33521.59,41846.73,16408.45,5000.0,OK
2025-01-03T06:30:00,NEC-Acela,140745.09,59470.4,45250.78,14794.62,5000.0,OK
2025-01-03T06:45:00,NEC-Acela,160377.38,55982.6,35180.65,17610.23,5000.0,OK
2025-01-03T07:00:00,NEC-Regional,152169.92,51898.97,48397.87,13761.49,5000.0,OK
2025-01-03T07:15:00,State-PacificSurfliner,160023.77,44904.72,39292.53,17399.2,5000.0,OK
2025-01-03T07:30:00,State-PacificSurfliner,178872.93,37403.67,38234.61,17788.05,5000.0,OK
2025-01-03T07:45:00,NEC-Acela,179887.68,49707.94,39897.01,16132.89,5000.0,OK
2025-01-03T08:00:00,NEC-Regional,168044.7,32339.13,45020.68,16636.47,5000.0,OK
2025-01-03T08:15:00,State-PacificSurfliner,183038.49,32804.0,45448.23,15679.53,5000.0,OK
2025-01-03T08:30:00,NEC-Acela,170090.75,44820.7,43713.12,16933.94,5000.0,OK
2025-01-03T08:45:00,State-PacificSurfliner,188642.4,57603.37,35395.21,16997.34,5000.0,OK
2025-01-03T09:00:00,State-PacificSurfliner,196660.93,54529.24,40742.65,14396.44,5000.0,OK
2025-01-03T09:15:00,State-PacificSurfliner,180430.51,45267.11,49290.6,13822.91,5000.0,OK
2025-01-03T09:30:00,NEC-Regional,183020.56,55578.11,36036.23,14717.57,5000.0,OK
2025-01-03T09:45:00,State-PacificSurfliner,146398.65,34746.32,41991.87,13226.05,5000.0,OK
2025-01-03T10:00:00,LongDistance-Empire,182774.47,55738.17,36381.13,16055.67,5000.0,OK
2025-01-03T10:15:00,State-PacificSurfliner,172148.49,43856.76,46401.7,16166.7,5000.0,OK
2025-01-03T10:30:00,Commuter-Metra,142155.22,39429.7,44805.92,16501.18,5000.0,OK
2025-01-03T10:45:00,Commuter-Metra,162879.34,48070.54,43267.36,12810.08,5000.0,OK
2025-01-03T11:00:00,LongDistance-Empire,165826.46,41661.09,44006.43,17555.79,5000.0,OK
2025-01-03T11:15:00,State-PacificSurfliner,177456.15,32387.62,48374.97,14754.9,5000.0,OK
2025-01-03T11:30:00,LongDistance-Empire,144075.53,38767.15,43534.53,12281.27,5000.0,OK
2025-01-03T11:45:00,NEC-Regional,163984.13,30091.21,48877.71,13257.05,5000.0,OK
2025-01-03T12:00:00,State-PacificSurfliner,152334.74,44581.99,39901.17,14191.75,5000.0,OK
2025-01-03T12:15:00,State-PacificSurfliner,194809.48,35694.09,37877.25,13091.43,5000.0,OK
2025-01-03T12:30:00,NEC-Acela,141144.96,31718.41,43593.19,14015.03,5000.0,OK
2025-01-03T12:45:00,State-PacificSurfliner,183972.38,50857.26,44535.96,13326.44,5000.0,OK
2025-01-03T13:00:00,NEC-Acela,156930.75,48963.78,40789.82,13535.6,5000.0,OK
2025-01-03T13:15:00,State-PacificSurfliner,152511.38,47133.14,49337.58,14864.28,5000.0,OK
2025-01-03T13:30:00,NEC-Acela,152602.42,53757.16,39206.06,14848.55,5000.0,OK
2025-01-03T13:45:00,NEC-Acela,160582.9,59386.7,40254.54,14714.03,5000.0,OK
2025-01-03T14:00:00,LongDistance-Empire,144812.78,39580.43,36102.81,17166.8,5000.0,OK
2025-01-03T14:15:00,State-PacificSurfliner,195033.07,33223.29,40311.89,13004.53,5000.0,OK
2025-01-03T14:30:00,State-PacificSurfliner,167547.42,35069.07,45379.28,15620.02,5000.0,OK
2025-01-03T14:45:00,LongDistance-Empire,143102.67,51644.87,43533.58,12181.36,5000.0,OK
2025-01-03T15:00:00,State-PacificSurfliner,194989.46,50273.02,49590.36,16428.63,5000.0,OK
2025-01-03T15:15:00,NEC-Regional,192876.37,31105.88,47754.86,12143.49,5000.0,OK
2025-01-03T15:30:00,NEC-Regional,152936.68,42465.2,40429.57,16242.43,5000.0,OK
2025-01-03T15:45:00,Commuter-Metra,141736.14,40057.13,43137.7,12457.43,5000.0,OK
2025-01-03T16:00:00,Commuter-Metra,193240.97,32093.66,40985.26,17754.93,5000.0,OK
2025-01-03T16:15:00,State-PacificSurfliner,181218.76,33203.17,37370.14,16807.36,5000.0,OK
2025-01-03T16:30:00,Commuter-Metra,165655.8,42281.9,42900.27,14132.49,5000.0,OK
2025-01-03T16:45:00,Commuter-Metra,194533.45,46170.32,39300.14,14529.23,5000.0,OK
2025-01-03T17:00:00,State-PacificSurfliner,178632.13,36929.29,43781.9,17839.16,5000.0,OK
2025-01-03T17:15:00,NEC-Regional,187849.1,57805.26,35919.94,14443.8,5000.0,OK
2025-01-03T17:30:00,NEC-Acela,171913.99,47303.78,40670.99,12622.39,5000.0,OK
2025-01-03T17:45:00,LongDistance-Empire,198260.01,54492.06,48644.57,12986.82,5000.0,OK
2025-01-03T18:00:00,NEC-Acela,157074.32,35364.22,41880.9,15811.94,5000.0,OK
2025-01-03T18:15:00,Commuter-Metra,162783.48,42518.41,45591.91,14871.71,5000.0,OK
2025-01-03T18:30:00,State-PacificSurfliner,163196.04,30948.89,41141.26,16780.04,5000.0,OK
2025-01-03T18:45:00,LongDistance-Empire,198620.14,54967.95,36809.03,12501.17,5000.0,OK
2025-01-03T19:00:00,LongDistance-Empire,178235.11,39617.13,41459.74,13509.31,5000.0,OK
2025-01-03T19:15:00,Commuter-Metra,142011.95,48262.03,36400.98,17921.73,5000.0,OK
2025-01-03T19:30:00,NEC-Acela,193257.96,57083.73,38316.51,14175.34,5000.0,OK
2025-01-03T19:45:00,State-PacificSurfliner,170276.81,36576.65,47642.3,13381.32,5000.0,OK
2025-01-03T20:00:00,LongDistance-Empire,170240.29,47003.65,36661.14,13880.12,5000.0,OK
2025-01-03T20:15:00,NEC-Regional,179857.98,47238.46,42228.0,17620.3,5000.0,OK
2025-01-03T20:30:00,NEC-Regional,175487.53,49560.22,36552.66,13741.89,5000.0,OK
2025-01-03T20:45:00,NEC-Acela,185320.58,54138.12,40564.62,12835.48,5000.0,OK
2025-01-03T21:00:00,State-PacificSurfliner,195281.3,43359.82,41160.73,12917.68,5000.0,OK
2025-01-03T21:15:00,NEC-Acela,166584.93,49160.48,48705.03,16613.68,5000.0,OK
2025-01-03T21:30:00,Commuter-Metra,189174.29,51258.58,41074.84,16006.94,5000.0,OK
2025-01-03T21:45:00,NEC-Acela,181817.13,38670.35,40279.41,15182.8,5000.0,OK
2025-01-03T22:00:00,State-PacificSurfliner,170627.47,52006.63,44129.19,15160.12,5000.0,OK
2025-01-03T22:15:00,State-PacificSurfliner,193792.21,51299.23,38896.45,15879.8,5000.0,OK
2025-01-03T22:30:00,NEC-Regional,160104.87,40086.14,47976.69,16518.11,5000.0,OK
2025-01-03T22:45:00,LongDistance-Empire,141031.62,51834.11,39308.83,12712.6,5000.0,OK
2025-01-03T23:00:00,Commuter-Metra,186277.69,51389.56,37006.14,17479.19,5000.0,OK
2025-01-03T23:15:00,Commuter-Metra,185737.13,58840.28,48833.39,12781.92,5000.0,OK
2025-01-03T23:30:00,NEC-Regional,170913.11,43339.06,41849.62,13923.59,5000.0,OK
2025-01-03T23:45:00,NEC-Acela,171505.21,50279.7,36663.12,17595.5,5000.0,OK
2025-01-04T00:00:00,LongDistance-Empire,199417.3,39823.16,37284.17,16112.94,5000.0,OK
2025-01-04T00:15:00,Commuter-Metra,184662.62,54880.1,49128.62,17811.49,5000.0,OK
2025-01-04T00:30:00,NEC-Acela,156880.85,53580.35,48576.77,15003.63,5000.0,OK
2025-01-04T00:45:00,NEC-Acela,166797.78,51348.97,37541.41,14845.52,5000.0,OK
2025-01-04T01:00:00,LongDistance-Empire,142647.09,47551.4,37383.04,17065.92,5000.0,OK
2025-01-04T01:15:00,State-PacificSurfliner,180977.31,56685.4,44557.89,13793.7,5000.0,OK
2025-01-04T01:30:00,NEC-Acela,169865.09,46197.45,46534.47,16604.93,5000.0,OK
2025-01-04T01:45:00,NEC-Acela,147315.68,54684.06,35472.18,15804.01,5000.0,OK
2025-01-04T02:00:00,LongDistance-Empire,195832.11,44949.19,43139.66,14881.57,5000.0,OK
2025-01-04T02:15:00,NEC-Acela,199351.73,48333.68,40269.09,12596.24,5000.0,OK
2025-01-04T02:30:00,Commuter-Metra,148911.09,59737.89,49745.67,13851.02,5000.0,OK
2025-01-04T02:45:00,LongDistance-Empire,187614.85,56152.81,39518.29,17754.89,5000.0,OK
2025-01-04T03:00:00,Commuter-Metra,198825.29,38603.47,49579.22,13213.4,5000.0,OK
2025-01-04T03:15:00,State-PacificSurfliner,155037.67,55992.41,41022.11,12654.75,5000.0,OK
2025-01-04T03:30:00,NEC-Regional,186393.52,32504.79,37590.51,12342.2,5000.0,OK
2025-01-04T03:45:00,State-PacificSurfliner,176302.83,56679.69,39318.5,14923.81,5000.0,OK
2025-01-04T04:00:00,NEC-Regional,158861.23,58655.66,45938.62,15557.74,5000.0,OK
2025-01-04T04:15:00,Commuter-Metra,158654.63,51029.67,42083.44,15627.31,5000.0,OK
2025-01-04T04:30:00,Commuter-Metra,141468.06,46863.0,44219.08,14746.01,5000.0,OK
2025-01-04T04:45:00,NEC-Acela,150566.08,34181.08,38954.54,17383.84,5000.0,OK
2025-01-04T05:00:00,NEC-Regional,167702.74,55334.44,45473.23,13160.31,5000.0,OK
